# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1962688765
# chain_id=2
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,scale,boltzman_shift
-429.823,0.994582,0.118917,3,15,0,431.323,0.279361,0.173613,0.547026,1.12865,119.844
-431.038,0.534608,0.163533,4,21,0,433.625,0.265122,0.160742,0.574136,1.12873,119.282
-433.647,0.968961,0.107885,5,31,0,434.601,0.324374,0.153095,0.522531,1.12809,120.693
-431.023,0.99982,0.142199,5,63,0,434.438,0.264636,0.154788,0.580575,1.12919,119.556
-431.87,0.533649,0.196465,4,23,0,433.746,0.284438,0.159861,0.555702,1.12788,119.817
-430.33,0.999255,0.129836,4,23,0,432.758,0.27434,0.156842,0.568819,1.1284,119.657
-435.786,0.432259,0.17891,5,31,0,438.798,0.330926,0.112704,0.556371,1.12883,119.762
-433.409,0.986976,0.101138,5,39,0,437.315,0.316398,0.145045,0.538556,1.12752,120.343
-432.56,0.987386,0.136547,2,5,0,433.438,0.314657,0.145297,0.540045,1.12912,120.238
-430.204,0.984422,0.184131,5,47,0,433.396,0.226669,0.197049,0.576282,1.13023,120.162
-430.204,0.0919519,0.246706,1,3,0,431.035,0.226669,0.197049,0.576282,1.13023,120.162
-431.081,0.973175,0.082802,5,63,0,431.961,0.246952,0.194604,0.558444,1.13019,119.242
-429.793,0.999523,0.109097,5,63,0,432.448,0.235235,0.203068,0.561698,1.12998,119.305
-429.074,1,0.149446,4,15,0,430.088,0.241826,0.192248,0.565926,1.12978,119.917
-429.989,0.37334,0.204485,5,39,0,430.992,0.28558,0.155218,0.559202,1.12887,120.135
-429.812,0.962055,0.107001,6,95,0,431.055,0.206609,0.218035,0.575356,1.13049,119.968
-430.245,0.627823,0.138046,4,15,0,432.45,0.218075,0.217385,0.564541,1.13013,119.211
-432.965,0.842,0.106924,5,55,0,437.007,0.171756,0.238913,0.589331,1.13002,120.394
-430.926,0.963226,0.114796,5,31,0,434.179,0.178507,0.233059,0.588434,1.1304,119.315
-432.663,0.900557,0.148002,4,31,0,433.298,0.153174,0.250877,0.595949,1.13136,120.123
-433.127,0.449385,0.173342,3,15,0,434.75,0.149825,0.248993,0.601182,1.13038,119.528
-433.643,0.997766,0.10287,5,47,0,435.594,0.161566,0.258872,0.579562,1.13159,119.088
-435.112,0.722756,0.139417,4,15,0,436.598,0.154175,0.265635,0.58019,1.13205,120.302
-434.624,1,0.12499,2,3,0,435.223,0.153332,0.264862,0.581806,1.1304,120.224
-434.624,0.577638,0.169576,1,3,0,435.858,0.153332,0.264862,0.581806,1.1304,120.224
-433.8,0.966654,0.122503,3,11,0,435.369,0.154173,0.254622,0.591206,1.13021,119.921
-433.712,0.638983,0.157916,4,15,0,436.863,0.161468,0.273035,0.565497,1.13118,119.178
-430.253,0.997694,0.125165,5,39,0,436.169,0.213453,0.202263,0.584284,1.12992,120.35
-430.068,0.993477,0.168662,4,31,0,431.73,0.227181,0.211553,0.561266,1.12991,120.39
-431.63,0.0821091,0.225501,2,7,0,434.244,0.223858,0.210587,0.565555,1.12934,120.645
-431.733,0.992182,0.0789855,5,31,0,433.468,0.220575,0.186475,0.59295,1.12892,119.499
-430.69,0.998964,0.10545,4,27,0,433.075,0.222211,0.199756,0.578033,1.12911,119.452
-430.867,0.973003,0.141962,5,47,0,431.766,0.232724,0.186465,0.580811,1.12879,119.892
-434.953,0.660076,0.183733,4,15,0,435.249,0.232963,0.188096,0.578941,1.13084,120.459
-432.689,0.993475,0.150732,4,31,0,435.527,0.255402,0.189633,0.554965,1.12867,119.075
-430.547,0.339645,0.200646,4,15,0,433.6,0.269892,0.173279,0.556828,1.12862,120.407
-429.45,0.952015,0.103683,4,23,0,431.587,0.278424,0.173618,0.547958,1.12913,119.935
-429.567,0.940643,0.129941,4,15,0,429.89,0.281618,0.174544,0.543837,1.129,119.793
-430.089,0.982808,0.16002,4,15,0,432.094,0.279112,0.184375,0.536513,1.12919,119.917
-430.179,0.96371,0.209116,4,15,0,431.065,0.279463,0.180215,0.540322,1.12898,119.452
-430.179,0.00149014,0.265546,1,3,1,432.655,0.279463,0.180215,0.540322,1.12898,119.452
-429.65,0.997905,0.0853576,5,63,0,431.411,0.25714,0.196314,0.546546,1.12931,119.973
-429.79,0.901553,0.113913,5,31,0,431.842,0.232643,0.202162,0.565195,1.12931,120.105
-429.92,1,0.132396,5,39,0,430.194,0.220307,0.214105,0.565589,1.12957,119.448
-431.062,0.58689,0.176756,4,25,0,432.53,0.236028,0.219027,0.544944,1.13052,119.918
-429.254,0.998762,0.131483,4,15,0,431.436,0.225067,0.210856,0.564077,1.12968,119.774
-430.077,0.761956,0.174978,3,15,0,431.702,0.212031,0.196217,0.591752,1.12983,119.581
-430.091,0.921612,0.166708,5,63,0,433.794,0.268861,0.192038,0.539102,1.12912,119.643
-429.051,0.230414,0.198714,4,31,0,431.273,0.237239,0.190022,0.572739,1.12968,119.86
-429.86,0.920684,0.0900202,5,63,0,430.815,0.257974,0.18248,0.559546,1.12878,119.551
-429.644,0.979738,0.10723,2,7,0,430.602,0.258485,0.182765,0.55875,1.1298,119.762
-429.227,0.999081,0.138552,3,13,0,429.643,0.25737,0.182853,0.559777,1.12955,120.003
-429.71,0.778549,0.183666,3,15,0,431.276,0.25633,0.186395,0.557276,1.12963,119.371
-429.059,0.823233,0.179145,3,15,0,430.223,0.256494,0.180901,0.562605,1.12944,119.635
-429.607,0.971701,0.185883,5,47,0,431.029,0.279157,0.158044,0.562799,1.12885,119.897
-429.607,0.107409,0.236631,2,5,0,430.984,0.279157,0.158044,0.562799,1.12885,119.897
-430.156,0.998225,0.0916711,5,47,0,431.08,0.251052,0.165392,0.583556,1.12907,119.701
-430.196,0.738634,0.121084,5,31,0,433.244,0.250305,0.207546,0.542149,1.1296,120.013
-433.588,0.972744,0.11196,6,127,0,435.132,0.333214,0.106817,0.559969,1.12765,120.204
-431.86,0.978558,0.14257,4,15,0,434.071,0.324307,0.123288,0.552405,1.12819,119.917
-431.76,0.975747,0.182785,4,15,0,432.012,0.323699,0.12612,0.550182,1.12824,119.71
-431.764,0.263039,0.233181,2,5,0,432.019,0.324565,0.124576,0.550859,1.12807,119.724
-430.055,0.991814,0.113033,5,63,0,433.352,0.278411,0.153063,0.568526,1.12875,120.04
-431.023,0.446877,0.147361,5,63,0,434.575,0.22361,0.224747,0.551644,1.12953,119.688
-429.542,0.999785,0.0919498,4,19,0,432.368,0.218986,0.207423,0.573591,1.12997,120.177
-429.871,0.896367,0.121076,5,59,0,430.467,0.236354,0.198034,0.565612,1.12917,119.444
-429.964,0.977233,0.138569,3,15,0,431.001,0.235716,0.193283,0.571001,1.12906,120.042
-432.526,0.894479,0.176642,5,37,0,433.229,0.22007,0.235517,0.544413,1.12965,119.454
-429.659,0.357055,0.201356,3,7,0,432.991,0.218345,0.214435,0.56722,1.12961,119.614
-429.874,0.992599,0.11195,6,95,0,431.98,0.273096,0.174081,0.552823,1.12934,120.257
-432.273,0.989315,0.145489,3,15,0,433.315,0.284135,0.18092,0.534945,1.12907,120.884
-432.423,0.935066,0.188032,3,7,0,433.421,0.288586,0.177822,0.533592,1.12887,120.872
-432.543,0.265503,0.225891,2,7,0,432.855,0.290653,0.17637,0.532977,1.12887,120.902
-432.314,0.955111,0.111805,4,15,0,433.091,0.291688,0.176954,0.531358,1.12922,120.743
-433.784,0.839618,0.137962,4,31,0,436.557,0.307654,0.150389,0.541957,1.12885,119.039
-436.358,0.374266,0.146075,2,3,0,438.466,0.306685,0.151462,0.541854,1.12808,118.846
-430.557,0.982307,0.083871,4,23,0,438.199,0.298205,0.15115,0.550645,1.12824,120.157
-431.02,0.967325,0.107168,5,31,0,432.458,0.305166,0.159793,0.53504,1.12837,120.172
-432.731,0.99582,0.134135,4,15,0,433.296,0.32527,0.1588,0.51593,1.12839,119.623
-433.311,0.990435,0.174084,5,31,0,435.745,0.310955,0.178528,0.510516,1.12906,119.828
-433.311,0.0074119,0.224102,2,7,0,435.538,0.310955,0.178528,0.510516,1.12906,119.828
-431.313,0.921355,0.0802425,5,31,0,435.291,0.296439,0.15249,0.551071,1.12797,120.154
-430.18,0.999237,0.094491,5,39,0,432.314,0.268959,0.173672,0.557368,1.12853,119.57
-429.104,0.837234,0.122993,2,7,0,431.584,0.268103,0.173683,0.558213,1.12916,119.85
-430.007,0.958836,0.129705,5,47,0,431.228,0.224252,0.20789,0.567857,1.13003,120.404
-430.594,0.991964,0.159972,5,63,0,432.917,0.261221,0.158589,0.58019,1.12909,120.171
-431.332,0.528149,0.205716,5,47,0,433.338,0.204866,0.224799,0.570336,1.13104,119.97
-430.401,0.988029,0.14565,5,47,0,432.241,0.251136,0.183923,0.564941,1.13005,119.523
-431.42,0.993599,0.186196,4,31,0,431.92,0.24601,0.204482,0.549508,1.12906,120.38
-431.42,0.0752485,0.23949,2,5,0,432.389,0.24601,0.204482,0.549508,1.12906,120.38
-433.585,0.993996,0.0952806,5,31,0,435.586,0.269255,0.204641,0.526104,1.13006,119.154
-434.296,0.983995,0.122653,5,31,0,435.478,0.266247,0.143495,0.590258,1.12876,121.017
-432.795,0.974818,0.155734,5,31,0,436.854,0.278967,0.145423,0.575611,1.12862,119.162
-433.557,0.523181,0.195259,4,15,0,436.632,0.305534,0.171691,0.522775,1.12826,120.547
-433.781,0.672539,0.138056,5,31,0,437.597,0.216292,0.181187,0.602521,1.12917,120.842
-430.303,0.999857,0.118053,4,27,0,434.459,0.215618,0.208929,0.575453,1.12968,120.398
-429.528,0.712222,0.152637,5,63,0,432.607,0.260864,0.181413,0.557722,1.12905,120.203
-429.575,0.989296,0.137262,3,7,0,429.645,0.260744,0.180655,0.558601,1.12952,120.197
-429.575,0.160942,0.174902,3,15,0,434.203,0.260744,0.180655,0.558601,1.12952,120.197
-430.241,0.979719,0.0788037,5,31,0,430.499,0.260367,0.178379,0.561254,1.12879,120.359
-431.88,0.959172,0.0992287,4,31,0,433.577,0.27407,0.197817,0.528114,1.12997,119.738
-431.608,0.978785,0.121671,6,127,0,435.012,0.288259,0.180771,0.53097,1.12967,119.584
-432.835,0.608391,0.15276,5,31,0,436.898,0.27587,0.183624,0.540506,1.12916,121.211
-434.694,0.917989,0.120868,4,15,0,434.875,0.282736,0.185341,0.531923,1.12952,121.462
-433.341,0.682763,0.140593,5,31,0,436.606,0.267141,0.185361,0.547498,1.12968,121.37
-430.757,0.820345,0.12211,5,47,0,436.544,0.198163,0.22211,0.579727,1.1299,119.246
-431.049,0.891073,0.125799,4,31,0,432.523,0.191011,0.224455,0.584534,1.13072,119.239
-430.159,0.957804,0.141409,5,39,0,432.073,0.234386,0.202929,0.562685,1.13021,120.277
-431.056,0.929757,0.172502,4,15,0,432.37,0.236937,0.171495,0.591568,1.12901,119.49
-429.249,0.083637,0.203141,4,31,0,433.794,0.235381,0.198424,0.566195,1.12938,119.952
-429.548,0.996222,0.0846084,5,31,0,430.641,0.223396,0.192147,0.584457,1.1296,119.619
-429.572,0.98635,0.108167,4,31,0,430.422,0.228561,0.213772,0.557667,1.12984,120.033
-429.113,0.995029,0.136499,5,31,0,430.344,0.238177,0.200408,0.561415,1.12974,119.503
-429.003,0.974802,0.173935,4,31,0,429.463,0.239261,0.190093,0.570646,1.1297,119.717
-429.947,0.190089,0.216045,3,15,1,434.669,0.247097,0.173351,0.579553,1.12889,119.669
-429.71,0.98545,0.103242,6,95,0,430.67,0.232989,0.212869,0.554142,1.12966,119.95
-429.065,0.965067,0.129925,5,63,0,430.422,0.251971,0.183554,0.564475,1.12941,119.554
-429.514,0.781559,0.159379,5,47,0,430.215,0.23749,0.193838,0.568672,1.12937,120.21
-431.278,0.669888,0.156474,3,15,0,433.666,0.222743,0.182994,0.594263,1.12898,119.699
-431.277,0.929535,0.134254,4,15,0,432.467,0.226364,0.184056,0.58958,1.1302,119.775
-431.45,0.998489,0.157597,4,31,0,435.148,0.231155,0.222068,0.546777,1.13054,119.282
-429.181,0.98497,0.200882,3,15,0,436.326,0.222444,0.207906,0.56965,1.12988,119.5
-430.059,0.234745,0.25171,2,5,0,432.583,0.227952,0.205001,0.567047,1.12951,119.27
-429.232,0.992265,0.128219,4,15,0,430.289,0.234458,0.201883,0.563659,1.13008,119.761
-430.535,0.683448,0.162067,5,47,0,431.338,0.260455,0.178383,0.561163,1.12859,120.209
-430.279,0.668072,0.14154,4,19,0,432.235,0.262303,0.174289,0.563408,1.12974,120.112
-428.997,1,0.121426,5,63,0,431.062,0.22998,0.202562,0.567457,1.12961,119.721
-429.456,0.550307,0.154719,3,9,0,431.059,0.229305,0.207245,0.563449,1.12999,119.391
-429.988,0.969282,0.115443,6,67,0,430.784,0.206706,0.22658,0.566714,1.13031,120.113
-430.783,0.999835,0.141723,6,95,0,431.466,0.315274,0.147847,0.536879,1.12843,119.77
-432.258,0.198496,0.180264,4,31,0,435.813,0.318553,0.156202,0.525245,1.1288,119.43
-432.227,0.981607,0.0888595,6,127,0,436.042,0.155024,0.247301,0.597675,1.13049,119.544
-431.809,1,0.110615,2,3,0,432.153,0.154909,0.246908,0.598183,1.13076,119.545
-431.525,0.848258,0.140604,5,47,0,434.518,0.217265,0.230724,0.55201,1.13074,119.261
-432.304,0.827602,0.149396,4,15,0,433.586,0.215542,0.236968,0.547491,1.12969,119.549
-432.281,0.935782,0.154902,1,3,0,433.269,0.216349,0.238406,0.545245,1.12978,119.566
-430.235,0.994861,0.182292,5,47,0,438.506,0.228445,0.188417,0.583138,1.12996,120.161
-429.899,0.377534,0.229743,1,3,0,429.988,0.229302,0.187942,0.582756,1.12938,120.162
-430.226,0.999818,0.140707,4,15,0,431.155,0.217511,0.191309,0.59118,1.12972,120.062
-429.783,0.483433,0.178298,4,15,0,433.16,0.2246,0.202452,0.572948,1.13008,120.249
-429.138,0.993004,0.123778,5,31,0,430.598,0.234472,0.199401,0.566127,1.12964,120.056
-433.278,0.339731,0.155517,4,31,0,435.885,0.254341,0.184235,0.561423,1.12836,120.717
-430.616,0.987433,0.0915212,2,7,0,433.881,0.255077,0.184042,0.560881,1.12905,120.654
-430.078,0.996062,0.114218,5,31,0,432.366,0.235757,0.179594,0.584649,1.12923,120.122
-431.302,0.691224,0.143865,4,15,0,432.578,0.23521,0.177337,0.587453,1.12985,119.359
-431.765,0.996231,0.127368,5,47,0,432.033,0.233545,0.179345,0.58711,1.12894,119.227
-429.945,0.999806,0.160306,4,31,0,435.347,0.221394,0.220332,0.558273,1.12969,119.735
-429.386,0.669935,0.202437,4,15,0,430.459,0.212468,0.211507,0.576025,1.13002,119.995
-429.52,0.990015,0.174899,4,31,0,431.114,0.205264,0.212611,0.582125,1.13002,119.878
-429.52,0.005678,0.218199,2,7,0,433.686,0.205264,0.212611,0.582125,1.13002,119.878
-429.052,0.999904,0.08817,6,63,0,429.999,0.227576,0.203779,0.568645,1.1298,119.547
-429.352,0.827075,0.111291,4,27,0,430.43,0.223602,0.200405,0.575993,1.12951,119.579
-437.228,0.533735,0.11525,4,23,0,440.215,0.239322,0.24101,0.519667,1.13127,119.717
-431.142,0.967346,0.0854417,5,31,0,439.213,0.204274,0.203384,0.592343,1.12932,119.791
-430.875,0.999482,0.103813,2,7,0,431.408,0.204295,0.206492,0.589214,1.13062,119.73
-431.237,0.782769,0.130739,5,63,0,434.724,0.261244,0.189673,0.549083,1.13023,119.883
-430.472,0.999888,0.128693,6,71,0,431.668,0.221549,0.213741,0.56471,1.13067,119.851
-429.871,0.974688,0.161969,5,31,0,430.76,0.210032,0.226515,0.563453,1.13004,119.496
-431.633,0.137772,0.19798,4,15,0,433.996,0.217146,0.22306,0.559793,1.13089,120.22
-429.623,0.966521,0.0940846,5,63,0,434.015,0.204644,0.21674,0.578616,1.13003,119.47
-431.062,0.964615,0.113974,4,15,0,431.512,0.19695,0.225944,0.577106,1.13022,120.549
-431.749,0.846509,0.137688,4,23,0,433.115,0.182533,0.218743,0.598724,1.12979,119.447
-430.641,0.979702,0.145592,5,63,0,434.289,0.252584,0.208349,0.539067,1.12954,120.095
-429.939,0.841124,0.178708,4,15,0,431.482,0.238354,0.20128,0.560367,1.12926,119.387
-431.476,0.297014,0.18772,3,15,0,433.886,0.243231,0.217459,0.53931,1.12935,119.597
-429.049,0.980362,0.107337,5,31,0,432.785,0.24471,0.190569,0.564721,1.12931,119.939
-429.501,0.867249,0.131782,4,15,0,430.698,0.225547,0.192609,0.581843,1.12947,119.595
-430.29,0.954878,0.142548,5,63,0,430.981,0.268978,0.193551,0.537471,1.12967,119.903
-434.847,0.323111,0.169937,5,47,0,436.865,0.225781,0.193817,0.580402,1.13108,119.58
-430.185,1,0.100386,2,3,0,434.241,0.226653,0.19415,0.579198,1.13025,119.589
-430.643,0.981676,0.125812,5,63,0,432.586,0.28467,0.163052,0.552279,1.12944,120.06
-430.554,0.982958,0.154404,4,31,0,432.071,0.261387,0.171657,0.566956,1.12965,120.305
-430.124,0.689793,0.189643,3,15,0,432.101,0.26026,0.173108,0.566632,1.12973,119.913
-429.639,0.834656,0.168426,4,15,0,430.574,0.270933,0.175563,0.553504,1.1292,120.24
-431.395,0.214173,0.175539,4,15,0,433.443,0.268181,0.176079,0.55574,1.12986,120.424
-430.668,0.999705,0.0924154,5,31,0,432.511,0.262422,0.156813,0.580765,1.12871,119.557
-431.169,0.831298,0.115558,5,63,0,433.485,0.212169,0.236157,0.551674,1.1307,119.378
-429.828,0.901488,0.120039,5,31,0,432.145,0.231625,0.187303,0.581071,1.12928,120.118
-429.729,0.91632,0.134643,5,31,0,431.619,0.230317,0.187804,0.581879,1.12949,120.138
-430.169,0.997605,0.153441,4,31,0,433.098,0.217686,0.189435,0.592879,1.12966,119.793
-429.342,0.891916,0.191022,4,15,0,430.52,0.217269,0.217555,0.565176,1.13026,119.674
-430.404,0.642176,0.211779,4,15,0,430.709,0.213328,0.232464,0.554208,1.13015,119.516
-431.076,0.849101,0.17883,3,7,0,432.012,0.218099,0.232738,0.549163,1.13071,119.533
-430.044,0.459836,0.189202,3,7,0,431.908,0.212697,0.222418,0.564885,1.12973,119.565
-429.224,0.996369,0.131156,5,31,0,430.204,0.220779,0.199579,0.579642,1.12969,119.759
-430.583,0.831177,0.162831,5,63,0,432.369,0.295131,0.149987,0.554882,1.12811,119.885
-430.684,0.945515,0.168944,4,15,0,431.961,0.296775,0.143186,0.56004,1.12834,120.203
-430.445,0.814682,0.198325,4,15,0,431.499,0.280856,0.154607,0.564538,1.12835,119.557
-430.208,0.827983,0.202058,4,27,0,431.734,0.267781,0.159912,0.572307,1.1293,119.712
-430.208,0.0298207,0.208822,3,7,0,434.373,0.267781,0.159912,0.572307,1.1293,119.712
-429.281,0.986899,0.0914013,6,95,0,430.682,0.233009,0.206589,0.560402,1.13008,119.589
-430.004,0.996116,0.11217,4,15,0,432.688,0.216367,0.213384,0.570249,1.13013,119.25
-429.678,0.566295,0.138945,4,31,0,432.326,0.219776,0.197777,0.582447,1.12976,120.122
-429.308,0.918318,0.108516,6,95,0,430.459,0.243387,0.196351,0.560261,1.12933,119.5
-429.724,0.886753,0.123609,4,31,0,430.87,0.241758,0.210872,0.54737,1.12977,119.839
-429.456,0.999815,0.13608,5,63,0,431.229,0.272752,0.164131,0.563117,1.12888,119.631
-429.208,0.881681,0.168972,5,47,0,430.066,0.229403,0.207305,0.563292,1.12992,119.487
-429.208,0.0175701,0.184883,1,1,0,431.135,0.229403,0.207305,0.563292,1.12992,119.487
-429.17,0.881658,0.080641,5,63,0,431.221,0.237301,0.204597,0.558102,1.12982,119.543
-431.26,0.98627,0.0883012,5,31,0,431.944,0.260782,0.208922,0.530295,1.12947,119.756
-429.127,0.911381,0.108012,5,31,0,432.88,0.263964,0.181585,0.554451,1.12924,119.607
-430.649,0.961512,0.121973,5,31,0,432.381,0.266142,0.189974,0.543884,1.12917,120.471
-429.431,0.863561,0.145193,4,15,0,431.534,0.261047,0.186802,0.552152,1.1297,119.724
-429.623,0.335216,0.155764,5,37,0,433.755,0.201715,0.216083,0.582202,1.13033,119.625
-430.981,0.823702,0.0956739,5,47,0,433.126,0.18241,0.220953,0.596637,1.13001,119.549
-430.143,0.990058,0.0984549,6,71,0,432.865,0.253305,0.174292,0.572403,1.12892,120.346
-429.902,0.999974,0.120688,5,63,0,432.607,0.214778,0.22666,0.558562,1.13028,119.482
-432.851,0.580366,0.149406,5,31,0,434.392,0.212225,0.204812,0.582963,1.12884,120.006
-429.659,0.888437,0.119014,2,3,0,433.246,0.213128,0.204858,0.582014,1.13018,119.952
-430.955,0.633128,0.131007,5,63,0,434.817,0.290356,0.163301,0.546343,1.1283,120.308
-430.074,0.923798,0.110369,6,79,0,432.105,0.226228,0.218093,0.555679,1.12964,119.947
-432.371,0.831083,0.126043,4,15,0,433.473,0.240251,0.218394,0.541355,1.13072,119.402
-432.412,0.963356,0.13062,5,63,0,433.99,0.228573,0.229788,0.541639,1.12947,119.676
-429.319,0.78259,0.155355,4,15,0,432.65,0.214941,0.217438,0.567621,1.13004,119.55
-431.26,0.930833,0.153014,5,47,0,435.686,0.182502,0.246469,0.571029,1.13051,120.123
-431.659,0.871607,0.175819,4,15,0,432.2,0.181237,0.231204,0.587559,1.13076,119.135
-434.205,0.323247,0.189907,4,15,0,435.524,0.16815,0.232494,0.599355,1.12968,120.215
-431.423,0.944407,0.116163,5,31,0,436.145,0.172013,0.235917,0.59207,1.13088,120.17
-429.9,0.893988,0.135337,5,47,0,432.776,0.227939,0.211946,0.560115,1.12975,119.306
-430.217,0.874682,0.149607,5,39,0,431.834,0.188315,0.220941,0.590744,1.13017,119.823
-431.341,0.668976,0.162074,4,23,0,432.237,0.17885,0.234509,0.586641,1.13001,119.888
-430.255,0.518772,0.141994,6,63,0,433.893,0.297039,0.158339,0.544622,1.12835,119.894
-429.701,0.990781,0.106613,6,79,0,431.977,0.203671,0.214068,0.582261,1.1299,119.536
-430.245,0.540485,0.130157,3,11,0,432.964,0.203484,0.210212,0.586303,1.12972,119.431
-430.277,0.964233,0.100015,6,95,0,431.702,0.2729,0.183954,0.543146,1.12872,119.803
-429.175,0.936837,0.11877,6,71,0,431.054,0.217858,0.204359,0.577783,1.12978,119.751
-431.579,0.985667,0.137076,4,15,0,432.727,0.232175,0.20634,0.561485,1.1298,118.989
-431.273,0.824838,0.166244,3,15,0,433.981,0.22862,0.191383,0.579997,1.12954,120.834
-431.98,0.445004,0.170984,4,15,0,432.934,0.228408,0.18933,0.582263,1.12906,120.769
-431.796,0.672338,0.119352,2,5,0,434.606,0.225655,0.189623,0.584722,1.12961,120.924
-431.505,0.998935,0.105125,4,31,0,432.843,0.2341,0.202229,0.563671,1.12974,121.007
-429.748,0.994562,0.129141,3,15,0,433.247,0.229543,0.211548,0.558909,1.12988,120.218
-429.406,0.997555,0.157854,3,15,0,430.868,0.225035,0.208942,0.566023,1.12993,119.394
-431.167,0.618395,0.193438,5,47,0,431.872,0.301528,0.135514,0.562958,1.12864,119.815
-430.403,0.993542,0.161317,4,31,0,431.257,0.304383,0.14615,0.549467,1.12868,119.767
-429.538,0.534459,0.19677,4,19,0,430.692,0.279113,0.161403,0.559484,1.12904,119.869
-429.219,0.715277,0.150809,5,47,0,432.983,0.228043,0.21135,0.560606,1.12995,119.891
-429.055,0.980383,0.138832,5,63,0,430.413,0.235821,0.190755,0.573423,1.12965,119.629
-430.093,0.792337,0.167014,5,47,0,431.112,0.241623,0.184062,0.574315,1.12911,119.335
-429.682,0.799252,0.166171,4,31,0,432.353,0.281063,0.16621,0.552727,1.12884,120.153
-429.894,0.764316,0.166488,5,47,0,432.719,0.220738,0.202843,0.57642,1.13008,119.32
-430.848,0.700766,0.16105,5,47,0,433.444,0.257162,0.19916,0.543678,1.129,120.124
-430.848,0.0567348,0.146178,1,1,0,434.343,0.257162,0.19916,0.543678,1.129,120.124
-435.533,0.883801,0.0695981,6,127,0,438.456,0.285352,0.133928,0.580719,1.12954,119.881
-432.355,1,0.0759696,5,63,0,436.49,0.272705,0.141358,0.585937,1.12831,120.267
-433.263,0.926078,0.0931181,2,7,0,434.027,0.271028,0.140435,0.588537,1.12809,120.329
-431.927,0.997868,0.105963,5,31,0,434.989,0.294605,0.179511,0.525884,1.12949,120.091
-430.264,0.998667,0.129485,4,15,0,431.943,0.294002,0.171212,0.534786,1.12884,119.77
-429.768,0.56105,0.158276,5,49,0,434.146,0.202151,0.214147,0.583702,1.12989,119.563
-430.073,0.899948,0.125124,4,31,0,431.103,0.186077,0.22927,0.584653,1.13042,119.822
-430.536,0.648134,0.138594,6,79,0,434.166,0.279009,0.159803,0.561188,1.12825,119.996
-429.621,0.980455,0.119541,6,83,0,430.877,0.247179,0.192708,0.560113,1.13,119.95
-429.468,0.99552,0.143378,4,15,0,430.376,0.252601,0.19996,0.54744,1.12953,119.615
-429.988,0.930021,0.174473,4,15,0,430.323,0.249689,0.206332,0.543979,1.12991,119.921
-429.113,0.355588,0.198903,3,15,0,431.107,0.246477,0.187087,0.566436,1.12935,119.515
-429.407,0.99998,0.128552,5,63,0,429.828,0.270409,0.181988,0.547603,1.12925,119.977
-429.248,0.905788,0.157028,5,31,0,431.363,0.248932,0.196964,0.554104,1.12962,119.511
-429.358,0.90018,0.17473,4,31,0,430.091,0.236653,0.202182,0.561166,1.12951,120.072
-430.784,0.238785,0.193307,3,9,0,432.671,0.238332,0.215094,0.546574,1.13036,119.402
-429.957,0.991206,0.111626,6,79,0,432.231,0.264008,0.165321,0.570671,1.12923,120.192
-432.856,0.904349,0.135074,4,31,0,434.819,0.282546,0.188148,0.529306,1.12881,120.695
-434.036,0.875713,0.150038,4,31,0,436.166,0.266867,0.174036,0.559097,1.12976,121.446
-434.178,0.993078,0.16201,5,47,0,440.075,0.17905,0.251291,0.56966,1.13095,118.847
-431.445,0.961218,0.196177,4,15,0,436.552,0.202764,0.223597,0.57364,1.13034,120.755
-431.3,0.115464,0.230165,2,5,0,434.24,0.20744,0.220458,0.572102,1.13061,120.582
-430.508,0.997129,0.118281,4,15,0,431.333,0.206874,0.222532,0.570594,1.1304,120.402
-430.101,0.877464,0.143747,4,15,0,430.985,0.210948,0.222529,0.566522,1.13024,120.26
-430.402,0.975026,0.155416,4,15,0,434.762,0.205524,0.23707,0.557405,1.13031,119.649
-431.482,0.935632,0.184716,4,15,0,432.04,0.207843,0.236052,0.556105,1.13071,120.332
-431.374,0.0530979,0.211213,4,15,0,433.208,0.208462,0.231135,0.560404,1.1308,120.332
-432.243,0.919021,0.102582,5,63,0,433.445,0.226194,0.187259,0.586547,1.13029,119.241
-432.344,1,0.115467,2,3,0,432.942,0.223885,0.186142,0.589972,1.12896,119.198
-430.518,0.995771,0.140525,5,47,0,433.606,0.263392,0.175046,0.561562,1.12914,120.673
-430.607,0.983841,0.170245,4,31,0,432.044,0.223313,0.199576,0.577111,1.12972,119.145
-431.034,0.541676,0.203797,4,15,0,431.87,0.24922,0.188801,0.561978,1.12916,120.81
-430.148,0.95051,0.159214,4,15,0,431.444,0.252394,0.184781,0.562825,1.1298,120.349
-430.695,0.766954,0.184507,4,27,0,431.796,0.263405,0.174569,0.562026,1.12842,120.047
-429.651,0.843441,0.179147,5,59,0,430.839,0.250862,0.188277,0.560861,1.12996,119.751
-429.412,0.899777,0.18722,4,29,0,429.759,0.235294,0.195707,0.568999,1.12921,119.754
