# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1145810960
# chain_id=0
# iter=16000
# warmup=8000
# save_warmup=1
# thin=1
# refresh=1600
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,scale,boltzman_shift
-232.342,0.855857,0.0341118,3,9,1,235.083,0.0610463,0.000222856,1.18649e-298,0.336394,0.602337,1.13824,121.221
-231.056,0.991336,0.0358704,5,47,0,233.438,0.0638448,0.000609179,6.90727e-296,0.307297,0.628249,1.13712,121.441
-230.656,0.802694,0.0422823,4,18,1,234.24,0.0620217,0.0114086,9.84095e-305,0.320597,0.605973,1.13992,121.349
-230.656,0,0.042502,0,1,1,239.169,0.0620217,0.0114086,9.84095e-305,0.320597,0.605973,1.13992,121.349
-230.907,0.95122,0.0217332,5,33,1,234.788,0.0585357,0.00112501,7.98829e-287,0.312788,0.627551,1.13681,121.129
-230.089,0.828506,0.0247678,5,55,0,236.384,0.0788486,0.00941848,1.70375e-283,0.313556,0.598177,1.14128,121.393
-229.857,0.958032,0.025454,4,27,1,233.212,0.0860513,0.00429706,2.34835e-266,0.310011,0.599641,1.14005,121.435
-230.981,0.977106,0.0291637,6,63,0,232.877,0.0964691,0.0010179,1.86137e-270,0.302987,0.599526,1.13965,121.296
-231.978,0.940524,0.0339448,6,63,0,234.553,0.0841605,0.00158496,1.04234e-210,0.316967,0.597288,1.13832,121.073
-230.136,0.995473,0.0383062,6,71,0,232.618,0.0825994,0.00448788,2.75988e-209,0.306729,0.606184,1.13926,121.376
-230.528,0.808631,0.0452542,6,84,1,232.912,0.0752981,0.000554435,5.75985e-152,0.323565,0.600583,1.13843,121.637
-232.412,0.904435,0.0457105,4,31,0,234.921,0.0719419,0.00017919,7.15055e-153,0.302577,0.625302,1.13837,121.397
-237.664,0.944734,0.0500211,5,52,1,238.589,0.053086,9.79501e-06,7.54527e-207,0.286691,0.660214,1.13634,121.369
-236.086,1,0.0566032,3,15,0,238.423,0.0526502,9.51121e-06,1.11689e-200,0.294104,0.653236,1.13622,121.365
-237.572,0.905927,0.0670606,4,31,0,238.606,0.0441888,1.5959e-06,1.74129e-231,0.317298,0.638512,1.13505,121.342
-236.777,0.933501,0.0734336,4,17,1,239.342,0.0448938,6.42715e-07,1.02973e-252,0.343471,0.611635,1.13731,121.366
-236.568,0.788007,0.082268,4,29,1,240.498,0.0382897,2.24562e-07,1.24348e-153,0.342417,0.619293,1.13666,121.911
-234.347,0.534393,0.0816353,4,27,1,242.721,0.0440092,4.41446e-07,1.17725e-163,0.324989,0.631001,1.1362,121.718
-233.378,0.911561,0.065602,4,20,1,237.767,0.0476205,3.52598e-05,1.32473e-243,0.334365,0.617979,1.13666,121.956
-231.981,0.878721,0.0721516,3,11,1,236.447,0.0642239,4.8643e-05,5.18296e-283,0.318057,0.617671,1.13739,121.863
-232.097,0.596295,0.0772076,4,18,1,236.07,0.0732721,0.00604503,1.28264e-181,0.299812,0.620871,1.13945,121.977
-231.148,0.965013,0.065353,4,15,0,232.305,0.0697685,0.0068279,1.34074e-181,0.315816,0.607587,1.13961,121.833
-229.503,0.827942,0.0751153,4,31,0,233.4,0.0609845,0.00200242,3.88911e-183,0.323803,0.61321,1.13771,121.24
-231.121,0.629903,0.0770523,4,27,0,231.859,0.076318,0.00550811,4.26291e-174,0.315923,0.602251,1.13883,121.124
-230.368,0.892044,0.0670893,2,3,0,232.41,0.0739611,0.00399347,8.88111e-176,0.328904,0.593142,1.13989,121.154
-232.721,0.952351,0.0725685,5,31,0,233.745,0.0551533,0.000157109,4.82187e-110,0.307077,0.637612,1.13693,121.567
-232.975,0.635792,0.0824935,4,20,1,241.448,0.058931,0.000337277,2.07822e-193,0.314656,0.626075,1.13751,121.944
-231.559,0.934107,0.0721979,4,26,1,235.436,0.0608904,0.000271191,7.37588e-46,0.309013,0.629826,1.13742,121.411
-230.259,0.885002,0.080829,4,31,0,233.657,0.085084,0.000992876,2.00384e-40,0.319897,0.594027,1.1389,121.295
-231.477,0.74882,0.0868868,4,15,0,233.156,0.0846938,0.00019815,1.2577e-61,0.311946,0.603162,1.13875,121.052
-230.574,0.759569,0.0834827,5,49,1,233.391,0.0553454,0.000491404,1.72147e-171,0.330695,0.613468,1.13708,121.427
-230.453,0.720762,0.0809296,3,11,0,232.238,0.0530133,0.0020259,3.48691e-150,0.328622,0.616338,1.13714,121.468
-230.475,0.872114,0.0759956,4,31,0,231.44,0.0560055,0.0023652,5.77027e-126,0.322756,0.618873,1.13789,121.49
-231.901,0.947378,0.0808151,4,15,0,232.129,0.0457879,0.00415694,1.52272e-111,0.332552,0.617503,1.137,121.558
-233.975,0.205925,0.0914049,4,31,0,237.817,0.0707479,0.000238969,3.95111e-179,0.298959,0.630054,1.13854,121.326
-233.514,0.87713,0.0562824,5,31,0,236.438,0.0759609,9.67381e-05,4.01057e-157,0.332854,0.591089,1.13777,121.047
-231.312,0.898613,0.0601037,2,7,0,236.276,0.0752076,0.000128231,5.50935e-156,0.321201,0.603463,1.13836,121.086
-232.615,0.806996,0.0653155,3,13,0,236.799,0.0733651,3.40746e-05,2.06969e-166,0.33382,0.592781,1.13797,121.147
-231.41,0.958313,0.0658465,4,31,0,235.656,0.0636884,4.75712e-05,3.66758e-150,0.31546,0.620805,1.13723,121.421
-232.883,0.902884,0.0751168,5,31,0,234.13,0.0521272,0.00168007,2.91523e-94,0.322445,0.623748,1.1366,121.91
-234.308,0.758993,0.0818828,5,31,0,238.65,0.11754,0.00536995,3.66615e-68,0.286932,0.590157,1.14151,121.13
-238.709,0.159751,0.0793618,4,15,0,243.281,0.121125,0.000974931,1.60813e-117,0.305168,0.572732,1.14033,121.001
-235.668,0.954435,0.0472002,5,31,0,242.78,0.0775538,0.000290462,1.10918e-113,0.351059,0.571097,1.13851,120.822
-232.807,0.755841,0.0536665,5,45,1,237.615,0.0784655,0.00141894,4.70466e-132,0.288418,0.631698,1.13863,120.849
-230.697,0.969535,0.0519029,5,31,0,233.912,0.0840587,0.00475155,1.06599e-153,0.286578,0.624612,1.13993,121.203
-230.918,0.772544,0.0597247,4,31,1,235.404,0.0825942,0.000855724,8.24648e-84,0.304562,0.611988,1.13852,121.608
-229.322,0.864906,0.0585489,5,60,1,231.971,0.0605188,0.00626207,3.16529e-133,0.322268,0.610951,1.13877,121.244
-229.616,0.936108,0.0618663,4,23,0,231.383,0.054801,0.00552939,9.65659e-140,0.323235,0.616434,1.13822,121.272
-229.321,0.512917,0.0692512,5,56,1,231.188,0.0655155,0.00348424,2.06267e-91,0.325977,0.605023,1.13867,121.273
-230.302,0.908824,0.0550034,5,31,0,231.239,0.0539183,0.00142371,3.79423e-96,0.327526,0.617132,1.13753,121.237
-232.496,0.785406,0.0602183,4,23,0,234.466,0.0456491,0.000771623,3.23344e-196,0.354945,0.598634,1.1369,121.166
-232.179,0.992016,0.0596541,3,15,0,233.421,0.0452924,0.000596328,3.64442e-201,0.342473,0.611638,1.1371,121.192
-230.42,0.953773,0.0698377,5,31,0,231.889,0.0602853,0.00964124,9.63618e-174,0.297495,0.632579,1.13959,121.499
-230.42,1.1713e-07,0.0792524,3,7,0,233.551,0.0602853,0.00964124,9.63618e-174,0.297495,0.632579,1.13959,121.499
-229.936,0.853779,0.0416448,5,63,0,232.442,0.0701236,0.00956844,3.62681e-185,0.315964,0.604344,1.14073,121.413
-229.144,0.92559,0.0436071,4,30,1,232.062,0.0731779,0.0030656,3.78198e-238,0.320686,0.603071,1.13903,121.091
-230.154,0.860993,0.0483779,4,31,0,232.955,0.0738624,0.000697407,6.06083e-232,0.32877,0.596671,1.1384,121.118
-229.848,0.949951,0.0509423,4,27,1,232.296,0.0672176,0.000898155,8.10867e-213,0.318374,0.61351,1.13787,121.11
-229.608,0.824477,0.057617,3,15,1,233.433,0.0612748,0.00270436,1.9014e-193,0.330615,0.605406,1.13794,121.103
-232.138,0.596456,0.0589027,3,15,0,233.484,0.062133,0.000142896,6.25481e-210,0.321029,0.616696,1.13694,121.032
-231.552,0.729922,0.0501388,5,63,0,236.651,0.0588207,0.000117827,2.333e-272,0.327533,0.613529,1.13708,121.114
-231.089,0.87321,0.0475158,4,25,0,233.795,0.0577418,0.00025081,4.00254e-272,0.323308,0.618699,1.13693,121.14
-229.259,0.898019,0.0505167,4,21,1,233.699,0.0571801,0.00539009,1.29469e-251,0.320508,0.616921,1.13829,121.072
-230.093,0.479118,0.0547799,5,51,1,232.934,0.0763888,0.00127734,6.7084e-214,0.318146,0.604188,1.13839,121.53
-229.478,0.95766,0.0424728,4,26,1,233.4,0.0669901,0.00276471,3.52771e-174,0.325854,0.604391,1.13855,121.363
-229.465,0.85869,0.0483079,5,41,1,230.612,0.0679216,0.00209697,4.43053e-182,0.321099,0.608882,1.13813,121.356
-230.082,0.800935,0.0507552,4,30,1,232.132,0.07681,0.00475258,4.78002e-118,0.290517,0.627921,1.1392,121.197
-228.95,0.698618,0.0509186,4,31,0,231.841,0.0761932,0.00512633,9.95401e-118,0.312408,0.606272,1.13972,121.008
-234.471,0.872267,0.0470773,5,31,0,236.042,0.0710849,0.0124052,3.00083e-79,0.310402,0.606108,1.14202,120.324
-234.471,0.333334,0.0499955,1,3,0,236.055,0.0710849,0.0124052,3.00083e-79,0.310402,0.606108,1.14202,120.324
-231.802,0.322672,0.0345567,6,63,0,238.431,0.0920751,0.000298732,2.62336e-127,0.317494,0.590132,1.13946,121.712
-231.595,0.971607,0.0236974,6,85,1,236.908,0.0740849,0.00152414,2.90326e-186,0.316169,0.608222,1.13829,121.933
-232.945,0.967397,0.0272464,6,119,1,233.741,0.0748118,2.54577e-05,3.84355e-128,0.31243,0.612733,1.13784,122.064
-231.954,0.669422,0.0312153,6,92,1,238.14,0.0716483,0.000127265,8.81792e-118,0.326128,0.602097,1.13804,121.952
-232.236,0.933785,0.0282199,5,45,1,234.187,0.0739773,0.000118261,1.25876e-68,0.320657,0.605247,1.13767,121.871
-231.779,0.941372,0.0314719,3,15,0,235.49,0.0715922,0.000100652,6.20944e-71,0.317522,0.610786,1.13783,121.892
-234.012,0.891095,0.0353043,4,17,1,237.481,0.0735035,1.85982e-05,3.11718e-22,0.341517,0.584961,1.13803,122.019
-232.492,0.841999,0.0380498,2,7,0,237.154,0.0729858,2.00922e-05,8.09952e-34,0.317207,0.609787,1.13803,122.014
-230.142,0.89208,0.0394407,5,53,0,233.776,0.071972,0.002504,2.2923e-151,0.315137,0.610387,1.13863,121.633
-231.121,0.961597,0.0425322,5,31,0,233.536,0.0684704,0.000525239,5.31182e-153,0.332155,0.59885,1.13841,121.654
-230.958,0.810154,0.0484511,4,19,1,234.266,0.071573,0.000693986,1.05175e-73,0.302107,0.625626,1.13787,121.503
-230.873,0.957135,0.0489611,6,63,0,233.194,0.0523071,0.00141072,9.12763e-42,0.337593,0.608689,1.13705,120.983
-233.127,0.906167,0.055561,5,42,1,235.425,0.081114,0.00319083,5.64093e-16,0.290685,0.62501,1.13876,121.945
-230.805,0.933286,0.0605545,5,34,1,234.777,0.0726403,0.000867724,4.54281e-184,0.33691,0.589582,1.13873,121.06
-230.844,0.763946,0.0674131,5,45,1,234.503,0.0861155,0.00289885,4.50445e-221,0.308322,0.602664,1.14027,121.155
-231.863,1,0.0656692,5,31,0,233.187,0.0586966,0.000747461,1.35725e-208,0.340996,0.59956,1.13709,121.623
-230.127,0.658033,0.0770292,5,31,0,232.421,0.0593729,0.00329477,8.81452e-178,0.319516,0.617816,1.13846,121.341
-231.106,0.997141,0.0690369,5,31,0,231.473,0.0654469,0.000848543,9.76299e-124,0.316395,0.61731,1.13811,121.664
-231.565,0.823112,0.0807745,4,18,1,235.032,0.0592325,0.0005367,5.08684e-214,0.321359,0.618872,1.13777,121.636
-231.773,0.645868,0.0824202,3,11,0,236.322,0.0598231,0.00306252,1.95019e-238,0.307313,0.629802,1.13797,121.799
-233.515,0.480701,0.0731815,3,8,1,237.475,0.051381,0.000619226,2.84059e-292,0.318568,0.629432,1.13751,121.654
-231.843,0.886649,0.0570988,3,9,1,235.296,0.0468572,0.000164425,1.74296e-306,0.329825,0.623153,1.13644,121.523
-232.271,0.725068,0.0612477,2,4,1,233.473,0.0472473,0.00031909,8.01542e-294,0.349673,0.602761,1.13691,121.466
-236.185,0.857068,0.0578882,4,19,1,238.242,0.0398611,0.000477982,3.77785e-273,0.303636,0.656024,1.13523,121.774
-233.87,0.993598,0.0606673,3,7,0,237.158,0.040349,0.00046253,1.00784e-258,0.319649,0.639539,1.13564,121.788
-234.195,0.505314,0.0707324,3,9,1,241.528,0.0367304,0.00100782,1.99346e-278,0.330025,0.632237,1.13587,121.945
-237.843,0.607996,0.056313,2,6,1,241.03,0.0358556,0.000449715,2.2123e-296,0.303733,0.659962,1.13555,122.024
-238.263,0.969278,0.0485894,4,19,0,240.406,0.0355038,0.000421323,3.99288e-272,0.328108,0.635967,1.13658,122.225
-235.844,0.949627,0.0555763,4,22,1,238.922,0.03588,0.000254437,8.60974e-267,0.334684,0.629181,1.13586,122.232
-237.645,0.658731,0.0625894,4,16,1,240.633,0.0357776,0.00132168,2.32418e-304,0.360643,0.602258,1.13569,122.006
-235.032,0.75,0.0561944,2,4,1,238.919,0.0348551,0.00104505,2.8344e-308,0.332157,0.631943,1.13564,122.042
-234.719,0.747671,0.0541734,2,4,1,235.895,0.0354488,0.00143175,4.38679e-307,0.340708,0.622412,1.13619,122.029
-235.433,0.477633,0.0521334,1,2,1,238.11,0.0359324,0.00173868,1.80344e-303,0.352944,0.609385,1.13649,122.032
-234.69,0.5,0.0406808,1,2,1,238.966,0.0364265,0.00197152,1.58731e-308,0.340663,0.620939,1.13651,122.033
-234.591,0.498485,0.0323119,1,2,1,237.119,0.0362351,0.00177303,1.35125e-305,0.335512,0.62648,1.13642,122.017
-234.673,0.499668,0.0256434,1,2,1,239.445,0.0367439,0.00182359,5.21058e-308,0.336637,0.624796,1.13651,122.04
-234.673,0,0.0203768,0,1,1,240.036,0.0367439,0.00182359,5.21058e-308,0.336637,0.624796,1.13651,122.04
-234.673,0,0.0110006,0,1,1,236.193,0.0367439,0.00182359,5.21058e-308,0.336637,0.624796,1.13651,122.04
-234.599,0.922902,0.00594424,3,13,1,236.248,0.0365558,0.00202886,2.50718e-307,0.339108,0.622308,1.13639,122.039
-234.592,0.799985,0.00656243,2,5,1,236.622,0.0365021,0.00200686,9.53996e-307,0.338268,0.623223,1.13636,122.041
-231.435,0.996241,0.00658758,8,293,1,236.183,0.067685,0.00686856,4.30146e-294,0.311658,0.613789,1.13968,120.492
-231.745,0.943877,0.00769454,4,19,1,235.279,0.0676483,0.00666239,2.42928e-291,0.309719,0.61597,1.13977,120.499
-233.273,0.979782,0.00862969,5,62,1,235.93,0.0692926,0.00442389,1.05763e-296,0.309733,0.616551,1.13824,120.477
-233.18,0.916663,0.00994838,3,12,1,236.66,0.0692675,0.00485614,3.23621e-293,0.306734,0.619143,1.13832,120.473
-235.554,0.966641,0.010922,3,15,0,238.811,0.068515,0.00244993,2.20776e-292,0.303665,0.62537,1.13891,120.477
-235.271,0.962319,0.0124594,4,30,1,239.945,0.0670085,0.00308584,2.10336e-294,0.298408,0.631497,1.13884,120.482
-233.312,0.997869,0.0141632,4,15,0,236.197,0.0668513,0.00591261,2.17953e-284,0.30483,0.622406,1.13834,120.462
-231.386,0.992764,0.0165429,7,127,0,234.23,0.076534,0.0130862,2.85223e-284,0.315027,0.595353,1.14118,121.36
-231.624,0.998871,0.0192423,6,63,0,234.047,0.0893952,0.00402376,5.15226e-264,0.325241,0.58134,1.14053,121.599
-231.656,0.987245,0.0224822,6,88,1,234.938,0.0745099,0.00752456,1.01289e-89,0.300715,0.61725,1.13974,121.898
-232.54,0.896061,0.0260285,5,47,0,236.745,0.0882579,0.00195415,1.11962e-142,0.308532,0.601255,1.13981,121.965
-230.912,0.955732,0.0280944,5,35,1,236.219,0.0679821,9.14578e-05,8.80138e-22,0.331057,0.600869,1.13781,121.466
-232.019,0.881166,0.0317383,4,19,0,236.203,0.0755769,0.000168164,3.26807e-49,0.339512,0.584743,1.139,121.374
-233.992,0.990628,0.0338603,6,63,0,234.981,0.0756893,2.38433e-06,1.43054e-29,0.304835,0.619474,1.13734,121.488
-232.85,0.857143,0.0392739,2,7,0,237.035,0.074884,4.19542e-06,1.01479e-41,0.311753,0.613358,1.13754,121.478
-231.606,0.998347,0.0411272,6,63,0,233.985,0.0525794,0.000519928,2.28082e-88,0.314596,0.632304,1.13668,121.558
-231.754,0.928964,0.0479673,5,47,1,233.124,0.052503,0.000456416,7.15229e-126,0.345659,0.601382,1.13739,121.497
-231.562,0.827478,0.0530486,6,63,0,232.553,0.0566658,0.00268663,3.97004e-77,0.344957,0.595691,1.13778,121.536
-232.006,0.986893,0.0542919,5,31,0,234.559,0.0906844,0.000682304,3.04009e-35,0.329966,0.578668,1.13941,121.589
-232.221,0.485496,0.0627375,4,23,1,236.878,0.0883251,0.000225304,2.80726e-15,0.305464,0.605986,1.13931,121.77
-234.414,0.912513,0.0494823,5,31,0,235.207,0.0929546,5.98869e-05,1.23449e-64,0.29931,0.607676,1.13996,121.666
-232.528,0.966262,0.0540261,5,63,0,236.004,0.0595342,1.67621e-06,2.43444e-46,0.327903,0.612561,1.1374,121.563
-233.552,0.859645,0.0614394,4,19,0,234.952,0.0615878,2.503e-06,4.90571e-42,0.31631,0.622099,1.13781,121.576
-234.941,0.604308,0.0644221,4,18,1,237.988,0.0613518,2.44493e-06,1.66558e-34,0.323246,0.6154,1.13827,121.62
-234.864,0.916529,0.0556434,5,35,0,240.118,0.0464579,1.18148e-07,8.31857e-83,0.3383,0.615242,1.13603,121.868
-235.108,0.97495,0.0609174,4,31,0,237.613,0.048056,2.16441e-07,7.07022e-82,0.346038,0.605906,1.13721,121.853
-235.771,0.785497,0.0697018,4,20,1,239.151,0.0422123,5.69332e-07,5.67735e-125,0.322775,0.635012,1.13531,121.682
-237.23,0.40436,0.0690778,6,63,0,241.369,0.0728282,1.77176e-10,2.18866e-117,0.3315,0.595672,1.1392,121.946
-234.596,0.939392,0.0513035,5,59,0,243.582,0.0951847,8.66974e-06,1.32333e-59,0.329844,0.574963,1.14016,121.835
-234.378,0.992415,0.057134,3,7,0,235.547,0.0939853,8.58966e-06,2.08493e-43,0.292923,0.613083,1.13871,121.824
-233.019,0.750524,0.0662187,3,9,1,237.492,0.0872918,2.56716e-05,8.95754e-20,0.305911,0.606772,1.13911,121.927
-232.701,0.6,0.0639186,2,5,1,236.559,0.0880533,1.19568e-05,8.24855e-45,0.314026,0.597909,1.13885,121.882
-230.77,0.903326,0.055075,5,63,0,234.629,0.0559423,0.0133181,1.38363e-32,0.32436,0.60638,1.14019,120.751
-230.067,0.172872,0.0596665,4,16,1,233.047,0.0545138,0.0128738,1.71177e-47,0.299175,0.633438,1.14038,120.785
-231.286,0.449617,0.03727,4,31,0,233.158,0.0542835,0.00637178,1.04367e-62,0.321031,0.618314,1.13841,120.564
-229.719,0.515231,0.0286945,5,63,0,232.044,0.0574132,0.0170652,2.43447e-44,0.294944,0.630577,1.14126,120.635
-230.961,0.85955,0.0232191,6,73,1,233.731,0.0767521,0.0307357,6.27851e-58,0.281015,0.611497,1.14599,120.474
-230.174,0.460679,0.0243494,4,18,1,233.379,0.0698182,0.032843,3.56534e-67,0.266805,0.630534,1.14652,120.617
-228.903,0.972318,0.0189194,6,89,1,231.678,0.066803,0.0188082,2.78323e-231,0.288865,0.625524,1.14209,120.951
-231.388,0.935139,0.0215955,6,63,0,231.616,0.0557683,0.00374761,5.43354e-251,0.316223,0.624261,1.13741,120.688
-230.763,0.994408,0.0239672,4,31,0,234.309,0.0540152,0.00823316,1.84324e-251,0.336767,0.600985,1.13927,120.828
-231.344,0.99903,0.0278044,6,95,0,233.706,0.0353532,0.0120189,9.1697e-231,0.31791,0.634718,1.13867,120.987
-233.569,0.904057,0.0323611,6,66,1,238.353,0.119572,0.00992027,5.89241e-50,0.288121,0.582386,1.14365,121.055
-233.496,0.960453,0.0350709,6,63,0,236.442,0.0364014,0.00702733,6.20904e-35,0.29754,0.659031,1.13701,121.192
-229.944,0.85696,0.0396418,5,38,1,238.248,0.0668588,0.00597294,4.4042e-100,0.309679,0.61749,1.1389,120.693
-230.268,0.930238,0.0414638,6,74,1,231.732,0.0896835,0.0118854,7.70987e-226,0.303584,0.594847,1.14188,121.245
-231.846,0.908901,0.0458079,6,63,0,233.566,0.0556724,0.000197019,5.18771e-279,0.33913,0.605,1.13749,121.659
-231.985,0.799408,0.0498002,3,9,1,235.221,0.0533507,0.00025168,2.0562e-252,0.315713,0.630684,1.13653,121.654
-231.792,0.960899,0.0498863,5,35,1,235.891,0.0739126,0.000248016,3.81505e-195,0.334232,0.591607,1.13879,121.697
-230.274,0.993601,0.0563684,4,23,0,233.546,0.0646555,0.00182681,1.17635e-191,0.310443,0.623075,1.13746,121.388
-229.768,0.701049,0.065253,4,30,1,233.454,0.0598995,0.00309535,6.54904e-166,0.325715,0.611291,1.13832,121.366
-229.907,0.383145,0.0607368,6,95,0,231.599,0.0579263,0.00289715,6.07507e-157,0.311566,0.62761,1.13781,121.25
-230.594,0.91924,0.0446264,5,47,0,231.46,0.0652688,0.000369871,4.76426e-166,0.316171,0.61819,1.13753,121.124
-230.942,0.820943,0.0488736,5,55,0,232.251,0.052181,0.00097847,1.66093e-184,0.332917,0.613924,1.13743,121.425
-231.388,0.92312,0.0497478,5,63,0,235.204,0.0573405,0.000607894,5.01366e-179,0.31308,0.628972,1.13685,121.612
-231.68,0.848276,0.0546286,6,63,0,233.531,0.0982976,0.00351759,9.52869e-136,0.296948,0.601237,1.14095,120.897
-231.26,0.253594,0.0567394,6,63,0,235.176,0.0865478,0.00101387,2.45852e-146,0.318292,0.594146,1.13901,120.872
-231.713,0.948093,0.0379117,4,31,1,234.259,0.0872769,0.000864512,2.99186e-131,0.321551,0.590307,1.13907,120.853
-232.738,0.940726,0.0424085,5,31,0,233.743,0.0888245,0.00652277,7.13899e-125,0.31067,0.593983,1.14186,121.219
-230.938,0.868273,0.0471732,4,15,0,234.42,0.081683,0.00146863,6.18309e-127,0.294639,0.622209,1.13897,121.228
-231.965,0.967766,0.0497261,5,47,0,233.498,0.0634736,0.000284136,1.96512e-104,0.344798,0.591444,1.13744,121.172
-231.866,0.709113,0.0564159,4,17,1,236.745,0.059446,0.00322832,2.30155e-58,0.299834,0.637491,1.13768,120.722
-230.616,0.801574,0.0528582,4,23,0,233.653,0.0518904,0.00493268,1.04788e-30,0.322146,0.621031,1.13736,121.036
-231.592,0.505854,0.0530301,3,15,0,233.176,0.0466356,0.00351216,6.92418e-15,0.338671,0.611181,1.13805,121.063
-231.319,0.636227,0.0427691,2,6,1,234.045,0.0463361,0.00584087,2.35275e-27,0.338489,0.609335,1.13759,121.031
-231.144,0.175546,0.0379866,3,15,0,239.764,0.0451977,0.00294193,2.16473e-07,0.32028,0.63158,1.13728,121.012
-232.772,0.984377,0.0240281,6,109,1,234.981,0.048974,0.0111639,2.68956e-158,0.299207,0.640655,1.13817,121.18
-232.662,1,0.0275954,4,15,0,233.688,0.047361,0.00669935,1.57949e-151,0.350175,0.595765,1.13815,121.167
-231.202,0.138575,0.0320529,7,127,0,239.287,0.0486312,0.00803465,3.56203e-149,0.310745,0.632589,1.13903,121.24
-232.741,0.995678,0.0197513,7,127,0,234.998,0.0455546,7.30206e-05,1.29503e-67,0.321104,0.633268,1.13603,121.544
-232.124,0.969714,0.0228694,5,39,1,235.74,0.0503829,0.000101705,1.6313e-99,0.320329,0.629186,1.13631,121.551
-233.178,0.967152,0.0259743,5,37,1,239.454,0.0530287,0.000628234,2.59569e-254,0.324853,0.62149,1.13718,122.064
-233.562,0.974403,0.0294402,5,53,1,236.91,0.0553138,2.6055e-06,2.79433e-277,0.343105,0.601579,1.13688,121.855
-233.595,0.987227,0.0335408,4,31,0,235.422,0.055412,4.66171e-06,5.70768e-278,0.31254,0.632043,1.13635,121.749
-232.088,0.968477,0.0385668,5,35,1,236.864,0.0585162,0.000122869,3.04791e-294,0.34439,0.596971,1.13781,121.5
-233.989,0.961814,0.0437325,3,7,0,234.655,0.0591536,9.22438e-05,2.82838e-291,0.360528,0.580226,1.13779,121.515
-237.556,0.824231,0.0493405,5,39,0,240.133,0.0338825,0.00128295,8.77895e-263,0.293432,0.671403,1.13517,121.112
-233.068,0.796403,0.0503282,3,13,0,240.531,0.0337272,0.00430021,1.69132e-272,0.331997,0.629976,1.13604,121.264
-233.236,0.844404,0.0503002,4,19,1,235.962,0.0350101,0.00951042,3.3233e-290,0.331213,0.624266,1.13748,121.237
-231.76,0.909091,0.0520668,3,11,1,235.522,0.0407996,0.00685024,1.90814e-273,0.329302,0.623048,1.13721,121.099
-233.888,0.364959,0.0564997,3,14,1,235.178,0.0398017,0.00524619,3.8296e-283,0.317248,0.637705,1.13812,121.002
-232.536,0.923077,0.0412131,3,13,1,236.102,0.0391534,0.00528178,2.40342e-285,0.326639,0.628925,1.13798,120.993
-234.403,0.579966,0.0451824,5,52,1,239.277,0.0507697,0.000125065,2.01422e-273,0.327159,0.621946,1.13562,121.357
-232.451,0.973671,0.0385704,5,59,1,238.118,0.0590726,0.000813392,1.07558e-278,0.331356,0.608758,1.13839,121.367
-230.687,0.934405,0.0438688,3,7,0,234.426,0.0588847,0.000868486,1.07187e-280,0.338235,0.602012,1.13789,121.357
-232.641,0.903228,0.0484809,5,63,0,234.833,0.0670883,0.000494803,1.74547e-199,0.354394,0.578023,1.13834,121.208
-232.241,0.942921,0.0523697,4,24,1,238.251,0.075871,0.000348597,1.37529e-55,0.332456,0.591325,1.13915,121.679
-232.22,0.890073,0.0582204,3,11,0,234.366,0.0794927,0.000659796,6.20954e-56,0.310102,0.609745,1.13775,121.608
-231.253,0.755623,0.0622783,5,34,1,235.65,0.0718551,0.000195143,2.35635e-161,0.338574,0.589376,1.13822,121.253
-232.18,0.887694,0.060419,4,25,0,234.834,0.0628079,6.99426e-05,2.68233e-198,0.310597,0.626525,1.13702,121.172
-231.411,0.949959,0.0645113,3,7,0,233.246,0.0626217,8.47885e-05,5.77909e-192,0.324424,0.61287,1.13715,121.206
-229.215,0.849246,0.0720548,4,15,0,232.066,0.061564,0.00372676,8.43034e-203,0.320836,0.613873,1.13824,121.237
-230.105,0.651395,0.0748065,4,31,0,231.388,0.0627165,0.0100554,6.82009e-208,0.306127,0.621101,1.13925,121.226
-232.82,0.378236,0.0672954,4,23,0,234.95,0.0668821,0.000270571,3.52662e-55,0.33255,0.600297,1.13872,121.643
-231.365,0.878933,0.0496889,4,23,1,234.073,0.0710473,0.000146584,8.28201e-38,0.324285,0.604521,1.1375,121.546
-231.083,0.938836,0.0527145,5,63,0,234.225,0.0532864,0.0067431,4.12395e-05,0.321177,0.618753,1.13776,120.991
-231.338,0.333335,0.0583935,1,3,1,236.171,0.0547689,0.00456717,6.90888e-08,0.334631,0.606033,1.13753,121.012
-230.764,0.640807,0.041769,5,31,0,233.442,0.0526042,0.00462315,1.95065e-44,0.302326,0.640447,1.13778,121.03
-231.322,0.855509,0.0373159,3,14,1,235.146,0.0564257,0.0054938,2.46436e-60,0.294415,0.643665,1.13762,121.004
-229.914,0.908145,0.038926,4,22,1,236.598,0.065572,0.00150099,3.27234e-94,0.335198,0.597729,1.13822,121.225
